JDTDB;Calendar Date (TDB);X;Y;Z;VX;VY;VZ
2465318.083; A.D. 2037-Sep-16 14:00:00.0000;1.329071325;0.485359971;-0.022384725;-0.004265044;0.014340598;0.00040507
2465318.167; A.D. 2037-Sep-16 16:00:00.0000;1.328715423;0.486554845;-0.022350961;-0.004276608;0.014336369;0.000405264
2465318.25; A.D. 2037-Sep-16 18:00:00.0000;1.328358558;0.487749366;-0.022317181;-0.004288166;0.014332131;0.000405459
2465318.333; A.D. 2037-Sep-16 20:00:00.0000;1.328000729;0.488943533;-0.022283385;-0.00429972;0.014327883;0.000405653
2465318.417; A.D. 2037-Sep-16 22:00:00.0000;1.327641938;0.490137346;-0.022249573;-0.004311269;0.014323625;0.000405846
2465318.5; A.D. 2037-Sep-17 00:00:00.0000;1.327282184;0.491330803;-0.022215744;-0.004322812;0.014319358;0.00040604
2465318.583; A.D. 2037-Sep-17 02:00:00.0000;1.326921469;0.492523905;-0.022181899;-0.004334351;0.01431508;0.000406233
2465318.667; A.D. 2037-Sep-17 04:00:00.0000;1.326559793;0.49371665;-0.022148039;-0.004345885;0.014310793;0.000406425
2465318.75; A.D. 2037-Sep-17 06:00:00.0000;1.326197155;0.494909037;-0.022114162;-0.004357413;0.014306497;0.000406618
2465318.833; A.D. 2037-Sep-17 08:00:00.0000;1.325833557;0.496101066;-0.022080269;-0.004368937;0.014302191;0.00040681
2465318.917; A.D. 2037-Sep-17 10:00:00.0000;1.325468999;0.497292735;-0.02204636;-0.004380456;0.014297875;0.000407001
2465319; A.D. 2037-Sep-17 12:00:00.0000;1.325103481;0.498484045;-0.022012435;-0.004391969;0.014293549;0.000407193
2465319.083; A.D. 2037-Sep-17 14:00:00.0000;1.324737004;0.499674993;-0.021978495;-0.004403478;0.014289214;0.000407384
2465319.167; A.D. 2037-Sep-17 16:00:00.0000;1.324369569;0.50086558;-0.021944538;-0.004414981;0.014284869;0.000407575
2465319.25; A.D. 2037-Sep-17 18:00:00.0000;1.324001174;0.502055805;-0.021910566;-0.00442648;0.014280515;0.000407765
2465319.333; A.D. 2037-Sep-17 20:00:00.0000;1.323631822;0.503245666;-0.021876577;-0.004437973;0.014276151;0.000407955
2465319.417; A.D. 2037-Sep-17 22:00:00.0000;1.323261512;0.504435163;-0.021842573;-0.004449462;0.014271777;0.000408145
2465319.5; A.D. 2037-Sep-18 00:00:00.0000;1.322890245;0.505624295;-0.021808553;-0.004460945;0.014267394;0.000408334
2465319.583; A.D. 2037-Sep-18 02:00:00.0000;1.322518022;0.506813061;-0.021774517;-0.004472423;0.014263001;0.000408523
2465319.667; A.D. 2037-Sep-18 04:00:00.0000;1.322144842;0.508001461;-0.021740466;-0.004483896;0.014258598;0.000408712
2465319.75; A.D. 2037-Sep-18 06:00:00.0000;1.321770706;0.509189494;-0.021706399;-0.004495364;0.014254186;0.000408901
2465319.833; A.D. 2037-Sep-18 08:00:00.0000;1.321395614;0.510377159;-0.021672316;-0.004506827;0.014249765;0.000409089
2465319.917; A.D. 2037-Sep-18 10:00:00.0000;1.321019568;0.511564455;-0.021638217;-0.004518285;0.014245333;0.000409277
2465320; A.D. 2037-Sep-18 12:00:00.0000;1.320642567;0.512751381;-0.021604103;-0.004529737;0.014240892;0.000409464
2465320.083; A.D. 2037-Sep-18 14:00:00.0000;1.320264612;0.513937937;-0.021569973;-0.004541185;0.014236442;0.000409651
2465320.167; A.D. 2037-Sep-18 16:00:00.0000;1.319885703;0.515124121;-0.021535828;-0.004552627;0.014231982;0.000409838
2465320.25; A.D. 2037-Sep-18 18:00:00.0000;1.319505841;0.516309933;-0.021501667;-0.004564064;0.014227513;0.000410024
2465320.333; A.D. 2037-Sep-18 20:00:00.0000;1.319125026;0.517495373;-0.021467491;-0.004575496;0.014223034;0.000410211
2465320.417; A.D. 2037-Sep-18 22:00:00.0000;1.318743259;0.518680439;-0.021433299;-0.004586923;0.014218545;0.000410396
2465320.5; A.D. 2037-Sep-19 00:00:00.0000;1.318360539;0.51986513;-0.021399091;-0.004598344;0.014214047;0.000410582
2465320.583; A.D. 2037-Sep-19 02:00:00.0000;1.317976868;0.521049446;-0.021364868;-0.004609761;0.014209539;0.000410767
2465320.667; A.D. 2037-Sep-19 04:00:00.0000;1.317592246;0.522233386;-0.02133063;-0.004621172;0.014205022;0.000410952
2465320.75; A.D. 2037-Sep-19 06:00:00.0000;1.317206673;0.52341695;-0.021296376;-0.004632578;0.014200496;0.000411137
2465320.833; A.D. 2037-Sep-19 08:00:00.0000;1.31682015;0.524600135;-0.021262107;-0.004643979;0.014195959;0.000411321
2465320.917; A.D. 2037-Sep-19 10:00:00.0000;1.316432676;0.525782943;-0.021227823;-0.004655374;0.014191414;0.000411505
2465321; A.D. 2037-Sep-19 12:00:00.0000;1.316044254;0.526965371;-0.021193523;-0.004666765;0.014186859;0.000411688
2465321.083; A.D. 2037-Sep-19 14:00:00.0000;1.315654882;0.528147419;-0.021159208;-0.00467815;0.014182294;0.000411871
2465321.167; A.D. 2037-Sep-19 16:00:00.0000;1.315264562;0.529329086;-0.021124878;-0.00468953;0.01417772;0.000412054
2465321.25; A.D. 2037-Sep-19 18:00:00.0000;1.314873294;0.530510372;-0.021090532;-0.004700904;0.014173136;0.000412237
2465321.333; A.D. 2037-Sep-19 20:00:00.0000;1.314481079;0.531691275;-0.021056172;-0.004712274;0.014168543;0.000412419
2465321.417; A.D. 2037-Sep-19 22:00:00.0000;1.314087916;0.532871795;-0.021021796;-0.004723638;0.014163941;0.000412601
2465321.5; A.D. 2037-Sep-20 00:00:00.0000;1.313693806;0.534051932;-0.020987405;-0.004734996;0.014159329;0.000412783
2465321.583; A.D. 2037-Sep-20 02:00:00.0000;1.31329875;0.535231683;-0.020952999;-0.00474635;0.014154708;0.000412964
2465321.667; A.D. 2037-Sep-20 04:00:00.0000;1.312902748;0.536411049;-0.020918578;-0.004757698;0.014150077;0.000413145
2465321.75; A.D. 2037-Sep-20 06:00:00.0000;1.3125058;0.537590029;-0.020884141;-0.004769041;0.014145437;0.000413325
2465321.833; A.D. 2037-Sep-20 08:00:00.0000;1.312107908;0.538768622;-0.02084969;-0.004780378;0.014140787;0.000413506
2465321.917; A.D. 2037-Sep-20 10:00:00.0000;1.311709071;0.539946827;-0.020815224;-0.004791711;0.014136128;0.000413686
2465322; A.D. 2037-Sep-20 12:00:00.0000;1.311309289;0.541124643;-0.020780742;-0.004803037;0.01413146;0.000413865
2465322.083; A.D. 2037-Sep-20 14:00:00.0000;1.310908564;0.54230207;-0.020746246;-0.004814359;0.014126782;0.000414045
2465322.167; A.D. 2037-Sep-20 16:00:00.0000;1.310506896;0.543479107;-0.020711735;-0.004825675;0.014122095;0.000414224
2465322.25; A.D. 2037-Sep-20 18:00:00.0000;1.310104285;0.544655752;-0.020677209;-0.004836986;0.014117399;0.000414402
2465322.333; A.D. 2037-Sep-20 20:00:00.0000;1.309700732;0.545832006;-0.020642668;-0.004848291;0.014112693;0.00041458
2465322.417; A.D. 2037-Sep-20 22:00:00.0000;1.309296237;0.547007867;-0.020608112;-0.004859592;0.014107977;0.000414758
2465322.5; A.D. 2037-Sep-21 00:00:00.0000;1.3088908;0.548183335;-0.020573542;-0.004870886;0.014103253;0.000414936
2465322.583; A.D. 2037-Sep-21 02:00:00.0000;1.308484423;0.549358409;-0.020538956;-0.004882176;0.014098519;0.000415113
2465322.667; A.D. 2037-Sep-21 04:00:00.0000;1.308077105;0.550533088;-0.020504356;-0.00489346;0.014093775;0.00041529
2465322.75; A.D. 2037-Sep-21 06:00:00.0000;1.307668846;0.551707372;-0.020469741;-0.004904738;0.014089023;0.000415467
2465322.833; A.D. 2037-Sep-21 08:00:00.0000;1.307259648;0.552881258;-0.020435112;-0.004916011;0.014084261;0.000415643
2465322.917; A.D. 2037-Sep-21 10:00:00.0000;1.306849511;0.554054748;-0.020400467;-0.004927279;0.01407949;0.00041582
2465323; A.D. 2037-Sep-21 12:00:00.0000;1.306438435;0.55522784;-0.020365808;-0.004938541;0.014074709;0.000415995
2465323.083; A.D. 2037-Sep-21 14:00:00.0000;1.306026421;0.556400533;-0.020331135;-0.004949798;0.014069919;0.000416171
2465323.167; A.D. 2037-Sep-21 16:00:00.0000;1.305613469;0.557572826;-0.020296447;-0.004961049;0.01406512;0.000416346
2465323.25; A.D. 2037-Sep-21 18:00:00.0000;1.30519958;0.558744719;-0.020261744;-0.004972295;0.014060311;0.00041652
2465323.333; A.D. 2037-Sep-21 20:00:00.0000;1.304784753;0.559916211;-0.020227026;-0.004983536;0.014055494;0.000416695
2465323.417; A.D. 2037-Sep-21 22:00:00.0000;1.304368991;0.561087301;-0.020192295;-0.004994771;0.014050667;0.000416869
2465323.5; A.D. 2037-Sep-22 00:00:00.0000;1.303952292;0.562257989;-0.020157548;-0.005006;0.01404583;0.000417042
2465323.583; A.D. 2037-Sep-22 02:00:00.0000;1.303534657;0.563428273;-0.020122788;-0.005017224;0.014040985;0.000417216
2465323.667; A.D. 2037-Sep-22 04:00:00.0000;1.303116088;0.564598152;-0.020088012;-0.005028443;0.01403613;0.000417389
2465323.75; A.D. 2037-Sep-22 06:00:00.0000;1.302696584;0.565767627;-0.020053223;-0.005039656;0.014031266;0.000417562
2465323.833; A.D. 2037-Sep-22 08:00:00.0000;1.302276145;0.566936696;-0.020018419;-0.005050863;0.014026392;0.000417734
2465323.917; A.D. 2037-Sep-22 10:00:00.0000;1.301854773;0.568105359;-0.0199836;-0.005062065;0.01402151;0.000417906
2465324; A.D. 2037-Sep-22 12:00:00.0000;1.301432468;0.569273614;-0.019948768;-0.005073262;0.014016618;0.000418078
2465324.083; A.D. 2037-Sep-22 14:00:00.0000;1.30100923;0.570441462;-0.019913921;-0.005084453;0.014011717;0.000418249
2465324.167; A.D. 2037-Sep-22 16:00:00.0000;1.300585059;0.5716089;-0.01987906;-0.005095638;0.014006807;0.00041842
2465324.25; A.D. 2037-Sep-22 18:00:00.0000;1.300159957;0.572775929;-0.019844184;-0.005106818;0.014001888;0.000418591
2465324.333; A.D. 2037-Sep-22 20:00:00.0000;1.299733923;0.573942548;-0.019809294;-0.005117992;0.013996959;0.000418762
2465324.417; A.D. 2037-Sep-22 22:00:00.0000;1.299306959;0.575108756;-0.019774391;-0.005129161;0.013992021;0.000418932
2465324.5; A.D. 2037-Sep-23 00:00:00.0000;1.298879063;0.576274551;-0.019739473;-0.005140324;0.013987074;0.000419101
2465324.583; A.D. 2037-Sep-23 02:00:00.0000;1.298450238;0.577439934;-0.01970454;-0.005151482;0.013982118;0.000419271
2465324.667; A.D. 2037-Sep-23 04:00:00.0000;1.298020483;0.578604904;-0.019669594;-0.005162634;0.013977153;0.00041944
2465324.75; A.D. 2037-Sep-23 06:00:00.0000;1.297589799;0.57976946;-0.019634634;-0.00517378;0.013972178;0.000419609
2465324.833; A.D. 2037-Sep-23 08:00:00.0000;1.297158187;0.5809336;-0.019599659;-0.005184921;0.013967195;0.000419777
2465324.917; A.D. 2037-Sep-23 10:00:00.0000;1.296725646;0.582097325;-0.019564671;-0.005196056;0.013962202;0.000419945
2465325; A.D. 2037-Sep-23 12:00:00.0000;1.296292177;0.583260634;-0.019529668;-0.005207186;0.0139572;0.000420113
2465325.083; A.D. 2037-Sep-23 14:00:00.0000;1.295857782;0.584423525;-0.019494652;-0.00521831;0.013952189;0.000420281
2465325.167; A.D. 2037-Sep-23 16:00:00.0000;1.295422459;0.585585998;-0.019459622;-0.005229428;0.013947169;0.000420448
2465325.25; A.D. 2037-Sep-23 18:00:00.0000;1.294986211;0.586748053;-0.019424577;-0.005240541;0.01394214;0.000420615
