JDTDB;Calendar Date (TDB);X;Y;Z;VX;VY;VZ
2464644.5; A.D. 2035-Nov-13 00:00:00.0000;-0.282040985;-0.35697788;-0.003316722;0.016374765;-0.016133675;-0.002820165
2464644.583; A.D. 2035-Nov-13 02:00:00.0000;-0.280673351;-0.358318456;-0.003551699;0.016448388;-0.016040089;-0.002819266
2464644.667; A.D. 2035-Nov-13 04:00:00.0000;-0.2792996;-0.359651223;-0.003786598;0.016521551;-0.015946283;-0.002818307
2464644.75; A.D. 2035-Nov-13 06:00:00.0000;-0.277919771;-0.360976163;-0.004021415;0.016594255;-0.015852258;-0.002817288
2464644.833; A.D. 2035-Nov-13 08:00:00.0000;-0.276533903;-0.36229326;-0.004256144;0.016666501;-0.015758016;-0.00281621
2464644.917; A.D. 2035-Nov-13 10:00:00.0000;-0.275142034;-0.363602493;-0.004490781;0.016738289;-0.015663558;-0.002815072
2464645; A.D. 2035-Nov-13 12:00:00.0000;-0.273744201;-0.364903847;-0.004725321;0.016809619;-0.015568886;-0.002813874
2464645.083; A.D. 2035-Nov-13 14:00:00.0000;-0.272340444;-0.366197302;-0.004959759;0.016880491;-0.015474001;-0.002812617
2464645.167; A.D. 2035-Nov-13 16:00:00.0000;-0.270930799;-0.367482841;-0.005194089;0.016950907;-0.015378905;-0.002811301
2464645.25; A.D. 2035-Nov-13 18:00:00.0000;-0.269515305;-0.368760447;-0.005428307;0.017020867;-0.0152836;-0.002809926
2464645.333; A.D. 2035-Nov-13 20:00:00.0000;-0.268094;-0.370030102;-0.005662408;0.017090371;-0.015188087;-0.002808492
2464645.417; A.D. 2035-Nov-13 22:00:00.0000;-0.266666922;-0.371291789;-0.005896388;0.017159419;-0.015092368;-0.002806999
2464645.5; A.D. 2035-Nov-14 00:00:00.0000;-0.26523411;-0.372545491;-0.00613024;0.017228013;-0.014996443;-0.002805449
2464645.583; A.D. 2035-Nov-14 02:00:00.0000;-0.2637956;-0.37379119;-0.006363961;0.017296152;-0.014900316;-0.002803839
2464645.667; A.D. 2035-Nov-14 04:00:00.0000;-0.26235143;-0.375028871;-0.006597545;0.017363836;-0.014803986;-0.002802172
2464645.75; A.D. 2035-Nov-14 06:00:00.0000;-0.26090164;-0.376258516;-0.006830988;0.017431067;-0.014707456;-0.002800447
2464645.833; A.D. 2035-Nov-14 08:00:00.0000;-0.259446265;-0.377480108;-0.007064284;0.017497845;-0.014610727;-0.002798663
2464645.917; A.D. 2035-Nov-14 10:00:00.0000;-0.257985345;-0.378693632;-0.00729743;0.017564169;-0.0145138;-0.002796822
2464646; A.D. 2035-Nov-14 12:00:00.0000;-0.256518916;-0.37989907;-0.00753042;0.017630041;-0.014416678;-0.002794924
2464646.083; A.D. 2035-Nov-14 14:00:00.0000;-0.255047017;-0.381096406;-0.007763249;0.017695461;-0.014319361;-0.002792968
2464646.167; A.D. 2035-Nov-14 16:00:00.0000;-0.253569685;-0.382285624;-0.007995913;0.017760429;-0.01422185;-0.002790955
2464646.25; A.D. 2035-Nov-14 18:00:00.0000;-0.252086958;-0.383466709;-0.008228407;0.017824946;-0.014124148;-0.002788885
2464646.333; A.D. 2035-Nov-14 20:00:00.0000;-0.250598873;-0.384639644;-0.008460726;0.017889012;-0.014026255;-0.002786758
2464646.417; A.D. 2035-Nov-14 22:00:00.0000;-0.249105469;-0.385804413;-0.008692865;0.017952627;-0.013928173;-0.002784574
2464646.5; A.D. 2035-Nov-15 00:00:00.0000;-0.247606781;-0.386961001;-0.00892482;0.018015792;-0.013829904;-0.002782334
2464646.583; A.D. 2035-Nov-15 02:00:00.0000;-0.246102849;-0.388109392;-0.009156586;0.018078507;-0.013731448;-0.002780037
2464646.667; A.D. 2035-Nov-15 04:00:00.0000;-0.244593709;-0.38924957;-0.009388158;0.018140773;-0.013632808;-0.002777684
2464646.75; A.D. 2035-Nov-15 06:00:00.0000;-0.243079399;-0.390381521;-0.009619531;0.018202589;-0.013533983;-0.002775275
2464646.833; A.D. 2035-Nov-15 08:00:00.0000;-0.241559957;-0.391505229;-0.009850702;0.018263957;-0.013434977;-0.002772809
2464646.917; A.D. 2035-Nov-15 10:00:00.0000;-0.240035419;-0.392620679;-0.010081665;0.018324876;-0.013335789;-0.002770288
2464647; A.D. 2035-Nov-15 12:00:00.0000;-0.238505823;-0.393727856;-0.010312415;0.018385347;-0.013236422;-0.002767711
2464647.083; A.D. 2035-Nov-15 14:00:00.0000;-0.236971207;-0.394826744;-0.010542948;0.018445371;-0.013136876;-0.002765078
2464647.167; A.D. 2035-Nov-15 16:00:00.0000;-0.235431607;-0.39591733;-0.01077326;0.018504946;-0.013037154;-0.00276239
2464647.25; A.D. 2035-Nov-15 18:00:00.0000;-0.233887062;-0.396999598;-0.011003345;0.018564075;-0.012937255;-0.002759646
2464647.333; A.D. 2035-Nov-15 20:00:00.0000;-0.232337607;-0.398073534;-0.011233199;0.018622757;-0.012837182;-0.002756847
2464647.417; A.D. 2035-Nov-15 22:00:00.0000;-0.230783281;-0.399139124;-0.011462818;0.018680993;-0.012736936;-0.002753993
2464647.5; A.D. 2035-Nov-16 00:00:00.0000;-0.229224121;-0.400196352;-0.011692197;0.018738782;-0.012636518;-0.002751085
2464647.583; A.D. 2035-Nov-16 02:00:00.0000;-0.227660163;-0.401245205;-0.011921331;0.018796126;-0.012535929;-0.002748121
2464647.667; A.D. 2035-Nov-16 04:00:00.0000;-0.226091445;-0.402285669;-0.012150215;0.018853024;-0.012435171;-0.002745102
2464647.75; A.D. 2035-Nov-16 06:00:00.0000;-0.224518005;-0.403317729;-0.012378846;0.018909477;-0.012334244;-0.002742029
2464647.833; A.D. 2035-Nov-16 08:00:00.0000;-0.222939878;-0.404341372;-0.012607219;0.018965485;-0.012233151;-0.002738902
2464647.917; A.D. 2035-Nov-16 10:00:00.0000;-0.221357103;-0.405356583;-0.012835328;0.019021048;-0.012131891;-0.00273572
2464648; A.D. 2035-Nov-16 12:00:00.0000;-0.219769716;-0.406363349;-0.013063171;0.019076166;-0.012030467;-0.002732484
2464648.083; A.D. 2035-Nov-16 14:00:00.0000;-0.218177754;-0.407361656;-0.013290741;0.019130841;-0.011928879;-0.002729194
2464648.167; A.D. 2035-Nov-16 16:00:00.0000;-0.216581255;-0.408351491;-0.013518035;0.019185072;-0.011827129;-0.00272585
2464648.25; A.D. 2035-Nov-16 18:00:00.0000;-0.214980255;-0.40933284;-0.013745048;0.019238859;-0.011725218;-0.002722452
2464648.333; A.D. 2035-Nov-16 20:00:00.0000;-0.213374791;-0.41030569;-0.013971775;0.019292203;-0.011623147;-0.002719
2464648.417; A.D. 2035-Nov-16 22:00:00.0000;-0.2117649;-0.411270027;-0.014198213;0.019345104;-0.011520918;-0.002715495
2464648.5; A.D. 2035-Nov-17 00:00:00.0000;-0.210150619;-0.412225838;-0.014424356;0.019397561;-0.01141853;-0.002711936
2464648.583; A.D. 2035-Nov-17 02:00:00.0000;-0.208531985;-0.413173111;-0.014650201;0.019449577;-0.011315986;-0.002708324
2464648.667; A.D. 2035-Nov-17 04:00:00.0000;-0.206909035;-0.414111832;-0.014875742;0.01950115;-0.011213287;-0.002704659
2464648.75; A.D. 2035-Nov-17 06:00:00.0000;-0.205281806;-0.415041988;-0.015100976;0.01955228;-0.011110434;-0.00270094
2464648.833; A.D. 2035-Nov-17 08:00:00.0000;-0.203650334;-0.415963566;-0.015325898;0.019602969;-0.011007428;-0.002697169
2464648.917; A.D. 2035-Nov-17 10:00:00.0000;-0.202014657;-0.416876555;-0.015550503;0.019653216;-0.010904269;-0.002693344
2464649; A.D. 2035-Nov-17 12:00:00.0000;-0.20037481;-0.41778094;-0.015774787;0.019703022;-0.01080096;-0.002689467
2464649.083; A.D. 2035-Nov-17 14:00:00.0000;-0.198730832;-0.418676711;-0.015998746;0.019752386;-0.010697501;-0.002685537
2464649.167; A.D. 2035-Nov-17 16:00:00.0000;-0.197082758;-0.419563853;-0.016222375;0.019801309;-0.010593893;-0.002681555
2464649.25; A.D. 2035-Nov-17 18:00:00.0000;-0.195430626;-0.420442356;-0.01644567;0.019849791;-0.010490138;-0.00267752
2464649.333; A.D. 2035-Nov-17 20:00:00.0000;-0.193774472;-0.421312205;-0.016668627;0.019897833;-0.010386236;-0.002673432
2464649.417; A.D. 2035-Nov-17 22:00:00.0000;-0.192114333;-0.422173391;-0.016891241;0.019945434;-0.010282189;-0.002669292
2464649.5; A.D. 2035-Nov-18 00:00:00.0000;-0.190450245;-0.4230259;-0.017113507;0.019992594;-0.010177998;-0.0026651
2464649.583; A.D. 2035-Nov-18 02:00:00.0000;-0.188782246;-0.42386972;-0.017335422;0.020039315;-0.010073663;-0.002660856
2464649.667; A.D. 2035-Nov-18 04:00:00.0000;-0.187110372;-0.42470484;-0.017556982;0.020085595;-0.009969186;-0.00265656
2464649.75; A.D. 2035-Nov-18 06:00:00.0000;-0.185434659;-0.425531247;-0.017778181;0.020131435;-0.009864567;-0.002652213
2464649.833; A.D. 2035-Nov-18 08:00:00.0000;-0.183755145;-0.42634893;-0.017999016;0.020176836;-0.009759809;-0.002647813
2464649.917; A.D. 2035-Nov-18 10:00:00.0000;-0.182071865;-0.427157878;-0.018219482;0.020221797;-0.009654911;-0.002643362
2464650; A.D. 2035-Nov-18 12:00:00.0000;-0.180384857;-0.427958078;-0.018439575;0.020266318;-0.009549876;-0.002638859
2464650.083; A.D. 2035-Nov-18 14:00:00.0000;-0.178694158;-0.42874952;-0.01865929;0.0203104;-0.009444703;-0.002634304
2464650.167; A.D. 2035-Nov-18 16:00:00.0000;-0.176999803;-0.429532192;-0.018878624;0.020354043;-0.009339394;-0.002629698
2464650.25; A.D. 2035-Nov-18 18:00:00.0000;-0.17530183;-0.430306082;-0.019097572;0.020397246;-0.00923395;-0.002625041
2464650.333; A.D. 2035-Nov-18 20:00:00.0000;-0.173600274;-0.43107118;-0.019316129;0.020440011;-0.009128372;-0.002620333
2464650.417; A.D. 2035-Nov-18 22:00:00.0000;-0.171895173;-0.431827474;-0.019534292;0.020482336;-0.009022661;-0.002615573
2464650.5; A.D. 2035-Nov-19 00:00:00.0000;-0.170186564;-0.432574953;-0.019752057;0.020524223;-0.008916818;-0.002610763
2464650.583; A.D. 2035-Nov-19 02:00:00.0000;-0.168474482;-0.433313606;-0.019969418;0.020565671;-0.008810844;-0.002605902
2464650.667; A.D. 2035-Nov-19 04:00:00.0000;-0.166758964;-0.434043423;-0.020186372;0.02060668;-0.00870474;-0.002600989
2464650.75; A.D. 2035-Nov-19 06:00:00.0000;-0.165040047;-0.434764393;-0.020402915;0.020647251;-0.008598506;-0.002596026
2464650.833; A.D. 2035-Nov-19 08:00:00.0000;-0.163317768;-0.435476504;-0.020619042;0.020687383;-0.008492145;-0.002591012
2464650.917; A.D. 2035-Nov-19 10:00:00.0000;-0.161592162;-0.436179746;-0.020834749;0.020727077;-0.008385656;-0.002585948
2464651; A.D. 2035-Nov-19 12:00:00.0000;-0.159863267;-0.43687411;-0.021050032;0.020766332;-0.008279041;-0.002580833
2464651.083; A.D. 2035-Nov-19 14:00:00.0000;-0.158131119;-0.437559583;-0.021264887;0.020805149;-0.008172301;-0.002575668
2464651.167; A.D. 2035-Nov-19 16:00:00.0000;-0.156395754;-0.438236156;-0.021479309;0.020843528;-0.008065437;-0.002570452
2464651.25; A.D. 2035-Nov-19 18:00:00.0000;-0.15465721;-0.438903819;-0.021693294;0.020881468;-0.007958449;-0.002565186
2464651.333; A.D. 2035-Nov-19 20:00:00.0000;-0.152915522;-0.439562561;-0.021906838;0.02091897;-0.007851339;-0.00255987
2464651.417; A.D. 2035-Nov-19 22:00:00.0000;-0.151170727;-0.440212372;-0.022119937;0.020956033;-0.007744107;-0.002554504
2464651.5; A.D. 2035-Nov-20 00:00:00.0000;-0.149422862;-0.440853242;-0.022332588;0.020992659;-0.007636755;-0.002549088
2464651.583; A.D. 2035-Nov-20 02:00:00.0000;-0.147671963;-0.441485162;-0.022544784;0.021028846;-0.007529283;-0.002543622
2464651.667; A.D. 2035-Nov-20 04:00:00.0000;-0.145918066;-0.44210812;-0.022756523;0.021064595;-0.007421693;-0.002538105
2464651.75; A.D. 2035-Nov-20 06:00:00.0000;-0.144161209;-0.442722107;-0.0229678;0.021099906;-0.007313985;-0.00253254
2464651.833; A.D. 2035-Nov-20 08:00:00.0000;-0.142401427;-0.443327114;-0.023178612;0.021134778;-0.00720616;-0.002526924
2464651.917; A.D. 2035-Nov-20 10:00:00.0000;-0.140638758;-0.443923131;-0.023388953;0.021169212;-0.007098219;-0.002521259
2464652; A.D. 2035-Nov-20 12:00:00.0000;-0.138873238;-0.444510147;-0.02359882;0.021203208;-0.006990163;-0.002515544
2464652.083; A.D. 2035-Nov-20 14:00:00.0000;-0.137104902;-0.445088155;-0.023808209;0.021236765;-0.006881994;-0.002509779
2464652.167; A.D. 2035-Nov-20 16:00:00.0000;-0.135333789;-0.445657143;-0.024017115;0.021269884;-0.00677371;-0.002503965
2464652.25; A.D. 2035-Nov-20 18:00:00.0000;-0.133559934;-0.446217103;-0.024225535;0.021302564;-0.006665315;-0.002498102
2464652.333; A.D. 2035-Nov-20 20:00:00.0000;-0.131783374;-0.446768026;-0.024433464;0.021334806;-0.006556808;-0.00249219
2464652.417; A.D. 2035-Nov-20 22:00:00.0000;-0.130004145;-0.447309902;-0.024640898;0.02136661;-0.006448191;-0.002486228
2464652.5; A.D. 2035-Nov-21 00:00:00.0000;-0.128222284;-0.447842721;-0.024847834;0.021397974;-0.006339464;-0.002480217
2464652.583; A.D. 2035-Nov-21 02:00:00.0000;-0.126437828;-0.448366476;-0.025054267;0.0214289;-0.006230629;-0.002474157
2464652.667; A.D. 2035-Nov-21 04:00:00.0000;-0.124650813;-0.448881157;-0.025260192;0.021459387;-0.006121686;-0.002468047
2464652.75; A.D. 2035-Nov-21 06:00:00.0000;-0.122861276;-0.449386754;-0.025465606;0.021489435;-0.006012635;-0.002461889
2464652.833; A.D. 2035-Nov-21 08:00:00.0000;-0.121069253;-0.449883259;-0.025670506;0.021519045;-0.005903479;-0.002455682
2464652.917; A.D. 2035-Nov-21 10:00:00.0000;-0.119274781;-0.450370664;-0.025874885;0.021548215;-0.005794217;-0.002449426
2464653; A.D. 2035-Nov-21 12:00:00.0000;-0.117477896;-0.450848959;-0.026078742;0.021576945;-0.005684852;-0.002443121
2464653.083; A.D. 2035-Nov-21 14:00:00.0000;-0.115678635;-0.451318137;-0.026282071;0.021605236;-0.005575382;-0.002436768
2464653.167; A.D. 2035-Nov-21 16:00:00.0000;-0.113877035;-0.451778187;-0.026484869;0.021633088;-0.005465811;-0.002430366
2464653.25; A.D. 2035-Nov-21 18:00:00.0000;-0.112073133;-0.452229102;-0.026687131;0.0216605;-0.005356137;-0.002423915
2464653.333; A.D. 2035-Nov-21 20:00:00.0000;-0.110266964;-0.452670874;-0.026888853;0.021687473;-0.005246363;-0.002417416
2464653.417; A.D. 2035-Nov-21 22:00:00.0000;-0.108458566;-0.453103493;-0.027090032;0.021714005;-0.005136489;-0.002410868
2464653.5; A.D. 2035-Nov-22 00:00:00.0000;-0.106647975;-0.453526952;-0.027290663;0.021740097;-0.005026515;-0.002404271
2464653.583; A.D. 2035-Nov-22 02:00:00.0000;-0.104835229;-0.453941243;-0.027490742;0.021765749;-0.004916444;-0.002397627
2464653.667; A.D. 2035-Nov-22 04:00:00.0000;-0.103020363;-0.454346357;-0.027690266;0.021790961;-0.004806275;-0.002390934
2464653.75; A.D. 2035-Nov-22 06:00:00.0000;-0.101203414;-0.454742286;-0.02788923;0.021815731;-0.004696009;-0.002384192
2464653.833; A.D. 2035-Nov-22 08:00:00.0000;-0.09938442;-0.455129023;-0.02808763;0.021840061;-0.004585648;-0.002377403
2464653.917; A.D. 2035-Nov-22 10:00:00.0000;-0.097563416;-0.455506558;-0.028285462;0.02186395;-0.004475192;-0.002370565
2464654; A.D. 2035-Nov-22 12:00:00.0000;-0.09574044;-0.455874885;-0.028482723;0.021887398;-0.004364642;-0.002363679
2464654.083; A.D. 2035-Nov-22 14:00:00.0000;-0.093915529;-0.456233996;-0.028679408;0.021910404;-0.004253999;-0.002356745
2464654.167; A.D. 2035-Nov-22 16:00:00.0000;-0.092088719;-0.456583883;-0.028875512;0.021932969;-0.004143264;-0.002349763
2464654.25; A.D. 2035-Nov-22 18:00:00.0000;-0.090260046;-0.456924538;-0.029071033;0.021955091;-0.004032437;-0.002342733
2464654.333; A.D. 2035-Nov-22 20:00:00.0000;-0.088429549;-0.457255953;-0.029265966;0.021976772;-0.00392152;-0.002335655
2464654.417; A.D. 2035-Nov-22 22:00:00.0000;-0.086597263;-0.457578122;-0.029460308;0.02199801;-0.003810513;-0.002328529
2464654.5; A.D. 2035-Nov-23 00:00:00.0000;-0.084763226;-0.457891036;-0.029654053;0.022018805;-0.003699417;-0.002321355
2464654.583; A.D. 2035-Nov-23 02:00:00.0000;-0.082927475;-0.458194689;-0.029847199;0.022039157;-0.003588233;-0.002314133
2464654.667; A.D. 2035-Nov-23 04:00:00.0000;-0.081090046;-0.458489072;-0.030039741;0.022059067;-0.003476961;-0.002306864
2464654.75; A.D. 2035-Nov-23 06:00:00.0000;-0.079250976;-0.45877418;-0.030231675;0.022078532;-0.003365604;-0.002299547
2464654.833; A.D. 2035-Nov-23 08:00:00.0000;-0.077410303;-0.459050004;-0.030422997;0.022097554;-0.003254161;-0.002292182
2464654.917; A.D. 2035-Nov-23 10:00:00.0000;-0.075568063;-0.459316538;-0.030613704;0.022116132;-0.003142633;-0.00228477
2464655; A.D. 2035-Nov-23 12:00:00.0000;-0.073724293;-0.459573774;-0.030803791;0.022134266;-0.003031021;-0.00227731
2464655.083; A.D. 2035-Nov-23 14:00:00.0000;-0.071879031;-0.459821705;-0.030993254;0.022151955;-0.002919326;-0.002269802
2464655.167; A.D. 2035-Nov-23 16:00:00.0000;-0.070032313;-0.460060326;-0.03118209;0.022169199;-0.002807549;-0.002262247
2464655.25; A.D. 2035-Nov-23 18:00:00.0000;-0.068184177;-0.460289628;-0.031370294;0.022185997;-0.002695691;-0.002254644
2464655.333; A.D. 2035-Nov-23 20:00:00.0000;-0.066334659;-0.460509605;-0.031557863;0.02220235;-0.002583753;-0.002246994
2464655.417; A.D. 2035-Nov-23 22:00:00.0000;-0.064483797;-0.460720251;-0.031744792;0.022218257;-0.002471734;-0.002239297
2464655.5; A.D. 2035-Nov-24 00:00:00.0000;-0.062631629;-0.460921559;-0.031931077;0.022233718;-0.002359637;-0.002231552
2464655.583; A.D. 2035-Nov-24 02:00:00.0000;-0.06077819;-0.461113522;-0.032116716;0.022248732;-0.002247462;-0.00222376
2464655.667; A.D. 2035-Nov-24 04:00:00.0000;-0.058923519;-0.461296134;-0.032301703;0.022263299;-0.00213521;-0.002215921
2464655.75; A.D. 2035-Nov-24 06:00:00.0000;-0.057067653;-0.461469388;-0.032486035;0.022277419;-0.002022881;-0.002208034
2464655.833; A.D. 2035-Nov-24 08:00:00.0000;-0.055210628;-0.461633279;-0.032669707;0.022291091;-0.001910477;-0.0022001
2464655.917; A.D. 2035-Nov-24 10:00:00.0000;-0.053352483;-0.461787799;-0.032852717;0.022304315;-0.001797999;-0.002192119
2464656; A.D. 2035-Nov-24 12:00:00.0000;-0.051493255;-0.461932943;-0.033035059;0.02231709;-0.001685446;-0.002184091
2464656.083; A.D. 2035-Nov-24 14:00:00.0000;-0.049632981;-0.462068705;-0.03321673;0.022329416;-0.001572821;-0.002176015
2464656.167; A.D. 2035-Nov-24 16:00:00.0000;-0.047771698;-0.462195078;-0.033397727;0.022341293;-0.001460124;-0.002167893
2464656.25; A.D. 2035-Nov-24 18:00:00.0000;-0.045909444;-0.462312057;-0.033578045;0.02235272;-0.001347355;-0.002159724
2464656.333; A.D. 2035-Nov-24 20:00:00.0000;-0.044046257;-0.462419635;-0.03375768;0.022363696;-0.001234516;-0.002151507
2464656.417; A.D. 2035-Nov-24 22:00:00.0000;-0.042182174;-0.462517807;-0.033936628;0.022374222;-0.001121607;-0.002143243
2464656.5; A.D. 2035-Nov-25 00:00:00.0000;-0.040317233;-0.462606568;-0.034114886;0.022384297;-0.00100863;-0.002134933
2464656.583; A.D. 2035-Nov-25 02:00:00.0000;-0.038451471;-0.46268591;-0.034292449;0.022393921;-0.000895585;-0.002126575
2464656.667; A.D. 2035-Nov-25 04:00:00.0000;-0.036584925;-0.46275583;-0.034469313;0.022403092;-0.000782473;-0.002118171
2464656.75; A.D. 2035-Nov-25 06:00:00.0000;-0.034717634;-0.462816321;-0.034645476;0.022411811;-0.000669295;-0.00210972
2464656.833; A.D. 2035-Nov-25 08:00:00.0000;-0.032849636;-0.462867377;-0.034820932;0.022420077;-0.000556051;-0.002101221
2464656.917; A.D. 2035-Nov-25 10:00:00.0000;-0.030980968;-0.462908994;-0.034995678;0.022427889;-0.000442743;-0.002092676
2464657; A.D. 2035-Nov-25 12:00:00.0000;-0.029111667;-0.462941166;-0.03516971;0.022435248;-0.000329372;-0.002084084
2464657.083; A.D. 2035-Nov-25 14:00:00.0000;-0.027241772;-0.462963888;-0.035343024;0.022442152;-0.000215937;-0.002075446
2464657.167; A.D. 2035-Nov-25 16:00:00.0000;-0.025371321;-0.462977154;-0.035515616;0.022448601;-0.000102441;-0.00206676
2464657.25; A.D. 2035-Nov-25 18:00:00.0000;-0.023500352;-0.46298096;-0.035687483;0.022454594;1.11157E-05;-0.002058028
2464657.333; A.D. 2035-Nov-25 20:00:00.0000;-0.021628901;-0.4629753;-0.03585862;0.022460132;0.000124733;-0.002049249
2464657.417; A.D. 2035-Nov-25 22:00:00.0000;-0.019757009;-0.462960169;-0.036029023;0.022465212;0.000238409;-0.002040424
2464657.5; A.D. 2035-Nov-26 00:00:00.0000;-0.017884712;-0.462935563;-0.036198689;0.022469836;0.000352144;-0.002031551
2464657.583; A.D. 2035-Nov-26 02:00:00.0000;-0.016012049;-0.462901477;-0.036367614;0.022474002;0.000465936;-0.002022632
2464657.667; A.D. 2035-Nov-26 04:00:00.0000;-0.014139058;-0.462857906;-0.036535793;0.02247771;0.000579785;-0.002013667
2464657.75; A.D. 2035-Nov-26 06:00:00.0000;-0.012265777;-0.462804844;-0.036703224;0.02248096;0.00069369;-0.002004655
2464657.833; A.D. 2035-Nov-26 08:00:00.0000;-0.010392244;-0.462742289;-0.036869901;0.022483749;0.00080765;-0.001995596
2464657.917; A.D. 2035-Nov-26 10:00:00.0000;-0.008518498;-0.462670235;-0.037035822;0.022486079;0.000921663;-0.00198649
2464658; A.D. 2035-Nov-26 12:00:00.0000;-0.006644577;-0.462588677;-0.037200982;0.022487949;0.00103573;-0.001977338
2464658.083; A.D. 2035-Nov-26 14:00:00.0000;-0.004770519;-0.462497612;-0.037365377;0.022489357;0.001149849;-0.00196814
2464658.167; A.D. 2035-Nov-26 16:00:00.0000;-0.002896363;-0.462397034;-0.037529004;0.022490303;0.001264019;-0.001958895
2464658.25; A.D. 2035-Nov-26 18:00:00.0000;-0.001022148;-0.46228694;-0.037691858;0.022490787;0.001378239;-0.001949603
2464658.333; A.D. 2035-Nov-26 20:00:00.0000;0.000852088;-0.462167326;-0.037853936;0.022490808;0.001492509;-0.001940265
2464658.417; A.D. 2035-Nov-26 22:00:00.0000;0.002726307;-0.462038188;-0.038015234;0.022490366;0.001606828;-0.00193088
2464658.5; A.D. 2035-Nov-27 00:00:00.0000;0.00460047;-0.46189952;-0.038175748;0.022489459;0.001721194;-0.001921449
2464658.583; A.D. 2035-Nov-27 02:00:00.0000;0.006474537;-0.461751321;-0.038335474;0.022488087;0.001835607;-0.001911972
2464658.667; A.D. 2035-Nov-27 04:00:00.0000;0.008348471;-0.461593585;-0.038494409;0.022486249;0.001950066;-0.001902448
2464658.75; A.D. 2035-Nov-27 06:00:00.0000;0.010222233;-0.461426308;-0.038652548;0.022483946;0.00206457;-0.001892878
2464658.833; A.D. 2035-Nov-27 08:00:00.0000;0.012095782;-0.461249488;-0.038809887;0.022481175;0.002179118;-0.001883261
2464658.917; A.D. 2035-Nov-27 10:00:00.0000;0.013969082;-0.461063121;-0.038966423;0.022477937;0.002293709;-0.001873598
2464659; A.D. 2035-Nov-27 12:00:00.0000;0.015842092;-0.460867202;-0.039122152;0.02247423;0.002408342;-0.001863888
2464659.083; A.D. 2035-Nov-27 14:00:00.0000;0.017714774;-0.460661729;-0.03927707;0.022470054;0.002523016;-0.001854132
2464659.167; A.D. 2035-Nov-27 16:00:00.0000;0.019587088;-0.460446698;-0.039431173;0.022465409;0.002637731;-0.00184433
2464659.25; A.D. 2035-Nov-27 18:00:00.0000;0.021458996;-0.460222106;-0.039584457;0.022460293;0.002752485;-0.001834481
2464659.333; A.D. 2035-Nov-27 20:00:00.0000;0.023330457;-0.45998795;-0.039736918;0.022454705;0.002867277;-0.001824586
2464659.417; A.D. 2035-Nov-27 22:00:00.0000;0.025201433;-0.459744226;-0.039888553;0.022448646;0.002982107;-0.001814645
2464659.5; A.D. 2035-Nov-28 00:00:00.0000;0.027071885;-0.459490931;-0.040039358;0.022442114;0.003096973;-0.001804657
2464659.583; A.D. 2035-Nov-28 02:00:00.0000;0.028941773;-0.459228063;-0.040189328;0.022435109;0.003211874;-0.001794623
2464659.667; A.D. 2035-Nov-28 04:00:00.0000;0.030811057;-0.458955618;-0.04033846;0.022427629;0.00332681;-0.001784543
2464659.75; A.D. 2035-Nov-28 06:00:00.0000;0.032679698;-0.458673594;-0.040486751;0.022419674;0.00344178;-0.001774416
2464659.833; A.D. 2035-Nov-28 08:00:00.0000;0.034547656;-0.458381987;-0.040634195;0.022411244;0.003556782;-0.001764243
2464659.917; A.D. 2035-Nov-28 10:00:00.0000;0.036414892;-0.458080796;-0.04078079;0.022402337;0.003671815;-0.001754024
2464660; A.D. 2035-Nov-28 12:00:00.0000;0.038281365;-0.457770017;-0.040926531;0.022392952;0.00378688;-0.001743759
2464660.083; A.D. 2035-Nov-28 14:00:00.0000;0.040147037;-0.457449648;-0.041071415;0.022383089;0.003901973;-0.001733447
2464660.167; A.D. 2035-Nov-28 16:00:00.0000;0.042011867;-0.457119687;-0.041215438;0.022372747;0.004017096;-0.001723089
2464660.25; A.D. 2035-Nov-28 18:00:00.0000;0.043875815;-0.456780132;-0.041358595;0.022361926;0.004132245;-0.001712685
2464660.333; A.D. 2035-Nov-28 20:00:00.0000;0.045738841;-0.456430979;-0.041500884;0.022350623;0.004247422;-0.001702234
2464660.417; A.D. 2035-Nov-28 22:00:00.0000;0.047600905;-0.456072227;-0.0416423;0.022338839;0.004362623;-0.001691738
2464660.5; A.D. 2035-Nov-29 00:00:00.0000;0.049461968;-0.455703874;-0.041782839;0.022326573;0.00447785;-0.001681195
2464660.583; A.D. 2035-Nov-29 02:00:00.0000;0.051321988;-0.455325918;-0.041922498;0.022313823;0.004593099;-0.001670605
2464660.667; A.D. 2035-Nov-29 04:00:00.0000;0.053180925;-0.454938357;-0.042061272;0.02230059;0.004708371;-0.00165997
2464660.75; A.D. 2035-Nov-29 06:00:00.0000;0.055038739;-0.454541189;-0.042199158;0.022286871;0.004823664;-0.001649289
2464660.833; A.D. 2035-Nov-29 08:00:00.0000;0.05689539;-0.454134413;-0.042336152;0.022272666;0.004938978;-0.001638561
2464660.917; A.D. 2035-Nov-29 10:00:00.0000;0.058750837;-0.453718026;-0.04247225;0.022257975;0.005054311;-0.001627787
2464661; A.D. 2035-Nov-29 12:00:00.0000;0.060605039;-0.453292027;-0.042607448;0.022242795;0.005169661;-0.001616967
2464661.083; A.D. 2035-Nov-29 14:00:00.0000;0.062457955;-0.452856415;-0.042741743;0.022227127;0.005285029;-0.0016061
2464661.167; A.D. 2035-Nov-29 16:00:00.0000;0.064309546;-0.452411188;-0.042875131;0.02221097;0.005400413;-0.001595188
